"","y2_statefips","y2_countyfips","y1_statefips","y1_countyfips","y1_state","y1_countyname","n1","n2","agi","area"
"675","53","011","41","019","OR","Douglas County",18,35,962,"oregon"
"676","53","011","53","045","WA","Mason County",18,31,607,"puget_sound"
"677","53","011","06","095","CA","Solano County",17,38,1412,"bay_area"
"678","53","011","51","059","VA","Fairfax County",17,32,1713,"VA"
"679","53","011","06","053","CA","Monterey County",16,33,524,"CA"
"680","53","011","06","079","CA","San Luis Obispo County",16,26,371,"CA"
"681","53","011","08","059","CO","Jefferson County",16,26,856,"CO"
"682","53","011","16","055","ID","Kootenai County",16,27,838,"ID"
"683","53","011","30","111","MT","Yellowstone County",16,32,663,"MT"
"684","53","011","41","033","OR","Josephine County",16,32,478,"oregon"
"685","53","011","48","113","TX","Dallas County",16,26,1189,"TX"
"686","53","011","48","121","TX","Denton County",16,31,1252,"TX"
"687","53","011","53","029","WA","Island County",16,28,819,"puget_sound"
"688","53","011","04","027","AZ","Yuma County",15,28,437,"AZ"
"689","53","011","06","029","CA","Kern County",15,32,1037,"CA"
"690","53","011","06","089","CA","Shasta County",15,34,729,"CA"
"691","53","011","30","029","MT","Flathead County",15,28,948,"MT"
"692","53","011","41","057","OR","Tillamook County",15,31,522,"oregon"
"693","53","011","48","085","TX","Collin County",15,44,1604,"TX"
"694","53","011","06","097","CA","Sonoma County",14,22,952,"bay_area"
"695","53","011","08","069","CO","Larimer County",14,23,672,"CO"
"696","53","011","12","103","FL","Pinellas County",14,27,621,"FL"
"697","53","011","15","009","HI","Maui County",14,29,-193,"HI"
"698","53","011","27","053","MN","Hennepin County",14,23,1430,"MN"
"699","53","011","31","055","NE","Douglas County",14,34,1233,"NE"
"700","53","011","53","007","WA","Chelan County",14,22,942,"WA"
"701","53","011","02","110","AK","Juneau City and Borough",13,17,1471,"AK"
"702","53","011","04","005","AZ","Coconino County",13,15,344,"AZ"
"703","53","011","04","015","AZ","Mohave County",13,35,442,"AZ"
"704","53","011","04","021","AZ","Pinal County",13,35,721,"AZ"
"705","53","011","06","075","CA","San Francisco County",13,24,830,"bay_area"
"706","53","011","08","013","CO","Boulder County",13,16,611,"CO"
"707","53","011","12","095","FL","Orange County",13,22,421,"FL"
"708","53","011","36","047","NY","Kings County",13,17,749,"NY"
"709","53","011","36","061","NY","New York County",13,15,2076,"NY"
"710","53","011","48","029","TX","Bexar County",13,27,790,"TX"
"711","53","011","02","170","AK","Matanuska-Susitna Borough",12,32,416,"AK"
"712","53","011","16","065","ID","Madison County",12,30,273,"ID"
"713","53","011","29","095","MO","Jackson County",12,18,688,"MO"
"714","53","011","40","109","OK","Oklahoma County",12,20,359,"OK"
"715","53","011","41","013","OR","Crook County",12,21,220,"oregon"
"716","53","011","48","027","TX","Bell County",12,23,338,"TX"
"717","53","011","49","011","UT","Davis County",12,39,631,"UT"
"718","53","011","06","083","CA","Santa Barbara County",11,21,413,"CA"
"719","53","011","08","035","CO","Douglas County",11,28,634,"CO"
"720","53","011","12","057","FL","Hillsborough County",11,17,471,"FL"
"721","53","011","16","057","ID","Latah County",11,13,293,"ID"
"722","53","011","25","017","MA","Middlesex County",11,20,683,"MA"
"723","53","011","48","141","TX","El Paso County",11,34,555,"TX"
"724","53","011","49","057","UT","Weber County",11,32,753,"UT"
"725","53","011","06","017","CA","El Dorado County",10,26,638,"CA"
"726","53","011","13","121","GA","Fulton County",10,21,360,"GA"
"727","53","011","20","091","KS","Johnson County",10,24,943,"KS"
"728","53","011","37","119","NC","Mecklenburg County",10,20,448,"NC"
"729","53","011","37","183","NC","Wake County",10,16,434,"NC"
"730","53","011","48","491","TX","Williamson County",10,21,470,"TX"
"731","53","011","53","047","WA","Okanogan County",10,21,323,"WA"
"732","53","011","53","069","WA","Wahkiakum County",10,24,483,"WA"
